"ogs"	"Z_sum"	"w_sum"	"num_sig"	"Z_meta"	"p_meta"	"qval"	"annot"
"ko:K00549"	-0.654493576963463	3	0	-0.377872042842736	0.705525651889717	1	"metE; 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]"
"ko:K01219"	-0.755513078657768	4	3	-0.377756539328884	0.705611462081095	1	"E3.2.1.81; beta-agarase [EC:3.2.1.81]"
"ko:K06987"	-0.651665503281856	3	0	-0.376239253741373	0.7067390353782	1	"K06987; uncharacterized protein"
"ko:K14623"	-0.752065672662079	4	1	-0.37603283633104	0.706892484623997	1	"dinD; DNA-damage-inducible protein D"
"ko:K08651"	-0.629522545449686	3	0	-0.363455011076315	0.716265014294565	1	"E3.4.21.66; thermitase [EC:3.4.21.66]"
"ko:K10542"	-0.629397694161086	3	0	-0.363382928151233	0.716318852812995	1	"mglA; methyl-galactoside transport system ATP-binding protein [EC:7.5.2.11]"
"ko:K04748"	-0.627487844538355	3	2	-0.362280275957437	0.717142596036753	1	"norQ; nitric oxide reductase NorQ protein"
"ko:K05820"	-0.623355522847077	3	1	-0.3598944789166	0.718926045967055	1	"hcaT; MFS transporter, PPP family, 3-phenylpropionic acid transporter"
"ko:K02653"	-0.618187899231149	3	2	-0.356910950030873	0.721158471910059	1	"pilC; type IV pilus assembly protein PilC"
"ko:K10189"	-0.617323499726	3	0	-0.356411888743888	0.721532127265137	1	"lacF, araP; lactose/L-arabinose transport system permease protein"
"ko:K00758"	-0.611009672259915	3	1	-0.352766598756727	0.724263426256994	1	"deoA, TYMP; thymidine phosphorylase [EC:2.4.2.4]"
"ko:K20452"	-0.605701372542272	3	1	-0.349701850485807	0.726562464774832	1	"dmdA; dimethylmaleate hydratase large subunit [EC:4.2.1.85]"
"ko:K19419"	-0.691282581872864	4	1	-0.345641290936432	0.729612310681721	1	"epsG; transmembrane protein EpsG"
"ko:K18843"	-0.598039630011851	3	1	-0.345278341373406	0.729885127692434	1	"hicB; antitoxin HicB"
"ko:K00663"	-0.595777472304648	3	1	-0.343972284012203	0.730867129856228	1	"aacA; aminoglycoside 6'-N-acetyltransferase [EC:2.3.1.82]"
"ko:K01666"	-0.594174413916199	3	2	-0.343046757820106	0.731563284379921	1	"mhpE; 4-hydroxy 2-oxovalerate aldolase [EC:4.1.3.39]"
"ko:K13922"	-0.57453694226773	3	0	-0.331709058277658	0.74010896009004	1	"pduP; propionaldehyde dehydrogenase [EC:1.2.1.87]"
"ko:K16091"	-0.567806314174618	3	0	-0.327823128336285	0.743045398937442	1	"fecA; Fe(3+) dicitrate transport protein"
"ko:K07318"	-0.536942449614467	3	0	-0.31000386782425	0.756558015060294	1	"K07318; adenine-specific DNA-methyltransferase [EC:2.1.1.72]"
"ko:K10540"	-0.533703623465586	3	0	-0.308133930675335	0.757980423534488	1	"mglB; methyl-galactoside transport system substrate-binding protein"
"ko:K02757"	-0.53350424745478	3	0	-0.308018820881826	0.758068011141832	1	"bglF, bglP; beta-glucoside PTS system EIICBA component [EC:2.7.1.-]"
"ko:K01222"	-0.511452071648022	3	2	-0.295286991243577	0.767774653192622	1	"E3.2.1.86A, celF; 6-phospho-beta-glucosidase [EC:3.2.1.86]"
"ko:K14205"	-0.491896834548973	3	0	-0.283996769840375	0.776412856069056	1	"mprF, fmtC; phosphatidylglycerol lysyltransferase [EC:2.3.2.3]"
"ko:K07722"	-0.491657591685357	3	2	-0.283858642908664	0.776518711492444	1	"nikR; CopG family transcriptional regulator, nickel-responsive regulator"
"ko:K01226"	-0.462092923168709	3	1	-0.266789473582075	0.78963125946331	1	"treC; trehalose-6-phosphate hydrolase [EC:3.2.1.93]"
"ko:K06872"	-0.526105542990962	4	2	-0.263052771495481	0.792509905142322	1	"K06872; uncharacterized protein"
"ko:K00852"	-0.454721834976676	3	2	-0.262533773830184	0.792909950473855	1	"rbsK, RBKS; ribokinase [EC:2.7.1.15]"
"ko:K01696"	-0.434733400528053	3	2	-0.250993445820593	0.80181917650745	1	"trpB; tryptophan synthase beta chain [EC:4.2.1.20]"
"ko:K02057"	-0.404679601703604	3	2	-0.233641876979126	0.81526301424223	1	"ABC.SS.P; simple sugar transport system permease protein"
"ko:K19081"	-0.396059377012022	3	1	-0.228664987932966	0.819129309388953	1	"braS, bceS; two-component system, OmpR family, sensor histidine kinase BraS/BceS [EC:2.7.13.3]"
"ko:K07107"	-0.381066467444507	3	2	-0.220008827558226	0.825864279741538	1	"ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]"
"ko:K02982"	-0.430815579579441	4	0	-0.21540778978972	0.829449397184884	1	"RP-S3, rpsC; small subunit ribosomal protein S3"
"ko:K16926"	-0.366455665111338	3	0	-0.211573276898094	0.832439959302531	1	"htsT; energy-coupling factor transport system substrate-specific component"
"ko:K11690"	-0.356999062989023	3	1	-0.206113505117157	0.836702249705253	1	"dctM; C4-dicarboxylate transporter, DctM subunit"
"ko:K01750"	-0.349206498641567	3	1	-0.201614465993475	0.840218135235989	1	"E4.3.1.12, ocd; ornithine cyclodeaminase [EC:4.3.1.12]"
"ko:K07011"	-0.344059922863503	3	0	-0.198643089082605	0.842541945008474	1	NA
"ko:K01004"	-0.335007070019937	3	1	-0.193416422056439	0.846632855320003	1	"pcs; phosphatidylcholine synthase [EC:2.7.8.24]"
"ko:K17103"	-0.335007070019937	3	1	-0.193416422056439	0.846632855320003	1	"CHO1, pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]"
"ko:K02946"	-0.370982709117521	4	0	-0.185491354558761	0.852843660668148	1	"RP-S10, MRPS10, rpsJ; small subunit ribosomal protein S10"
"ko:K02669"	-0.317276483278984	3	2	-0.183179663028659	0.854657050924412	1	"pilT; twitching motility protein PilT"
"ko:K12528"	-0.303567999106632	3	2	-0.17526506600157	0.86087136015127	1	"xdhD; putative selenate reductase molybdopterin-binding subunit"
"ko:K02755"	-0.290942312930691	3	1	-0.167975622689187	0.86660245684335	1	"bglFa; beta-glucoside PTS system EIIA component [EC:2.7.1.-]"
"ko:K18345"	-0.278839638741272	3	2	-0.160988140488011	0.872102741323579	1	"vanSB, vanS, vanSD; two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]"
"ko:K07464"	-0.27093986159554	3	0	-0.156427202026385	0.875696296977933	1	"cas4; CRISPR-associated exonuclease Cas4 [EC:3.1.12.1]"
"ko:K14155"	-0.252860567417219	3	0	-0.145989116665773	0.883929980019571	1	"patB, malY; cysteine-S-conjugate beta-lyase [EC:4.4.1.13]"
"ko:K02477"	-0.279973957436015	4	2	-0.139986978718007	0.888670278557802	1	"K02477; two-component system, LytTR family, response regulator"
"ko:K03332"	-0.26535907765965	4	0	-0.132679538829825	0.894446825428671	1	"fruA; fructan beta-fructosidase [EC:3.2.1.80]"
"ko:K05341"	-0.222024124527692	3	2	-0.128185688062654	0.898002025899811	1	"E2.4.1.4; amylosucrase [EC:2.4.1.4]"
"ko:K01487"	-0.215955218162118	3	1	-0.124681803338803	0.90077546380609	1	"guaD, GDA; guanine deaminase [EC:3.5.4.3]"
"ko:K00558"	-0.227310409944502	4	0	-0.113655204972251	0.909511123592866	1	"DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]"
"ko:K20460"	-0.186415035214124	3	1	-0.107626770761868	0.914291760338239	1	"nukE, mcdE, sboE; lantibiotic transport system permease protein"
"ko:K07284"	-0.162636393562194	3	0	-0.0938981656031623	0.92519005103748	1	"srtA; sortase A [EC:3.4.22.70]"
"ko:K15586"	-0.155304370355605	3	2	-0.0896650200311341	0.928553413906592	1	"nikC, cntC; nickel transport system permease protein"
"ko:K03412"	-0.135609140294939	3	2	-0.0782939736538569	0.937594211076972	1	"cheB; two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]"
"ko:K02012"	-0.134017993851545	3	0	-0.0773753248264429	0.93832496985826	1	"afuA, fbpA; iron(III) transport system substrate-binding protein"
"ko:K15736"	-0.12876910338446	3	2	-0.0743448765023246	0.940735969522173	1	"lhgO; (S)-2-hydroxyglutarate dehydrogenase [EC:1.1.5.13]"
"ko:K11928"	-0.108604057358448	3	1	-0.0627025817509853	0.950003341501346	1	"putP; sodium/proline symporter"
"ko:K10439"	-0.107475792165552	4	0	-0.0537378960827758	0.957143989700094	1	"rbsB; ribose transport system substrate-binding protein"
"ko:K01218"	-0.0679537835895234	4	3	-0.0339768917947617	0.972895577735843	1	"gmuG; mannan endo-1,4-beta-mannosidase [EC:3.2.1.78]"
"ko:K07506"	-0.0665181848187366	4	2	-0.0332590924093683	0.973467975226452	1	"K07506; AraC family transcriptional regulator"
"ko:K03491"	-0.0530515588915719	3	0	-0.0306293318069783	0.975565149719993	1	"licR; probable licABCH operon transcriptional regulator"
"ko:K00756"	-0.0217924531490565	3	1	-0.0125818786919101	0.98996137810498	1	"pdp; pyrimidine-nucleoside phosphorylase [EC:2.4.2.2]"
"ko:K18831"	-0.0201272648641424	3	1	-0.0116204817873635	0.990728405659121	1	"higA; HTH-type transcriptional regulator / antitoxin HigA"
"ko:K06909"	0.0199521053629326	4	2	0.00997605268146629	0.992040393613417	1	"xtmB; phage terminase large subunit"
"ko:K01026"	0.0266202686926363	3	0	0.0153692192955938	0.987737619969748	1	"pct; propionate CoA-transferase [EC:2.8.3.1]"
"ko:K21479"	0.029974201889365	3	2	0.017305613529569	0.986192807325788	1	"cbiH60; cobalt-factor III methyltransferase [EC:2.1.1.272]"
"ko:K01246"	0.0458377685526639	4	2	0.0229188842763319	0.981714976877468	1	"tag; DNA-3-methyladenine glycosylase I [EC:3.2.2.20]"
"ko:K19140"	0.0492329976548618	4	3	0.0246164988274309	0.980360859126226	1	"csm5; CRISPR-associated protein Csm5"
"ko:K03399"	0.0475245618526823	3	2	0.0274383185787651	0.978110135938086	1	"cbiE; cobalt-precorrin-7 (C5)-methyltransferase [EC:2.1.1.289]"
"ko:K02954"	0.0658395236079927	4	0	0.0329197618039964	0.973738573695121	1	"RP-S14, MRPS14, rpsN; small subunit ribosomal protein S14"
"ko:K00060"	0.098892486889008	4	2	0.049446243444504	0.960563676268681	1	"tdh; threonine 3-dehydrogenase [EC:1.1.1.103]"
"ko:K01488"	0.0982850115960123	3	2	0.0567448779022632	0.954748424189645	1	"add, ADA; adenosine deaminase [EC:3.5.4.4]"
"ko:K06200"	0.143514757539381	4	3	0.0717573787696906	0.942794992151786	1	"cstA; carbon starvation protein"
"ko:K00590"	0.153289384669693	4	0	0.0766446923348465	0.938906204155125	1	"E2.1.1.113; site-specific DNA-methyltransferase (cytosine-N4-specific) [EC:2.1.1.113]"
"ko:K15582"	0.158408577317207	3	1	0.0914572347560354	0.927129285492643	1	"oppC; oligopeptide transport system permease protein"
"ko:K01681"	0.159963974968119	3	2	0.0923552440084862	0.926415797500498	1	"ACO, acnA; aconitate hydratase [EC:4.2.1.3]"
"ko:K06908"	0.161467856282574	3	2	0.093223510290216	0.925725997207156	1	"K06908; uncharacterized protein"
"ko:K03546"	0.192828517092543	3	0	0.111329596250816	0.911354986865455	1	"sbcC, rad50; DNA repair protein SbcC/Rad50"
"ko:K16962"	0.2018066527731	3	2	0.116513125302807	0.907245884456832	1	"yxeN; putative S-methylcysteine transport system permease protein"
"ko:K03367"	0.206869682132508	3	0	0.119436266666376	0.904929730276563	1	"dltA; D-alanine--poly(phosphoribitol) ligase subunit 1 [EC:6.1.1.13]"
"ko:K07484"	0.24250234221014	4	0	0.12125117110507	0.903492094385357	1	"K07484; transposase"
"ko:K20449"	0.21347616396247	3	0	0.123250520729301	0.901908720741374	1	"hnr; 6-hydroxynicotinate reductase [EC:1.3.7.1]"
"ko:K01813"	0.253848797391108	4	1	0.126924398695554	0.899000235447154	1	"rhaA; L-rhamnose isomerase [EC:5.3.1.14]"
"ko:K12997"	0.221872646224439	3	0	0.128098232023495	0.89807123516361	1	"rgpB; rhamnosyltransferase [EC:2.4.1.-]"
"ko:K02768"	0.229913792689551	3	0	0.13274079009972	0.894398382458392	1	"fruB; fructose PTS system EIIA component [EC:2.7.1.202]"
"ko:K18348"	0.235541328911477	3	1	0.135989849652323	0.891829305223424	1	"vanT; serine/alanine racemase [EC:5.1.1.18 5.1.1.1]"
"ko:K19158"	0.289957637189303	4	2	0.144978818594651	0.884727595398148	1	"yoeB; toxin YoeB [EC:3.1.-.-]"
"ko:K06221"	0.274303471960827	3	0	0.158369183376233	0.874165895408236	1	"dkgA; 2,5-diketo-D-gluconate reductase A [EC:1.1.1.346]"
"ko:K05988"	0.33494641044805	4	2	0.167473205224025	0.866997728898731	1	"dexA; dextranase [EC:3.2.1.11]"
"ko:K01239"	0.291022985754499	3	2	0.168022199165729	0.86656581494136	1	"E3.2.2.1; purine nucleosidase [EC:3.2.2.1]"
"ko:K02926"	0.340187644922269	4	0	0.170093822461134	0.864936351687026	1	"RP-L4, MRPL4, rplD; large subunit ribosomal protein L4"
"ko:K07455"	0.368472221415618	4	1	0.184236110707809	0.853828232068926	1	"recT; recombination protein RecT"
"ko:K02902"	0.331670020501282	3	0	0.191489775618544	0.848141890201855	1	"RP-L28, MRPL28, rpmB; large subunit ribosomal protein L28"
"ko:K14059"	0.331841012017616	3	0	0.191588497616529	0.848064553176355	1	"int; integrase"
"ko:K03839"	0.39174079065288	4	0	0.19587039532644	0.844711609516757	1	"fldA, nifF, isiB; flavodoxin I"
"ko:K01051"	0.343598664953288	3	2	0.198376781703977	0.84275028196405	1	"E3.1.1.11; pectinesterase [EC:3.1.1.11]"
"ko:K02191"	0.37621625612605	3	2	0.217208556747888	0.828045816550293	1	"cbiT; cobalt-precorrin-6B (C15)-methyltransferase [EC:2.1.1.196]"
"ko:K10541"	0.463024528475461	4	0	0.231512264237731	0.816916858735103	1	"mglC; methyl-galactoside transport system permease protein"
"ko:K05802"	0.4911453816603	4	2	0.24557269083015	0.806013031514422	1	"mscK, kefA, aefA; potassium-dependent mechanosensitive channel"
"ko:K11752"	0.465039638725137	3	1	0.268490760601804	0.78832158585224	1	"ribD; diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]"
"ko:K07496"	0.490020059141073	3	0	0.282913213053415	0.777243365651002	1	"K07496; putative transposase"
"ko:K08602"	0.499735694727078	3	2	0.288522537874343	0.77294678095359	1	"pepF, pepB; oligoendopeptidase F [EC:3.4.24.-]"
"ko:K01788"	0.515598033820106	3	2	0.29768066361968	0.765946902931012	1	"nanE; N-acylglucosamine-6-phosphate 2-epimerase [EC:5.1.3.9]"
"ko:K02769"	0.520909992428401	3	0	0.300747524352103	0.763607026246119	1	"fruAb; fructose PTS system EIIB component [EC:2.7.1.202]"
"ko:K02770"	0.520909992428401	3	0	0.300747524352103	0.763607026246119	1	"fruA; fructose PTS system EIIBC or EIIC component [EC:2.7.1.202]"
"ko:K01683"	0.521805448457901	3	2	0.301264516131782	0.763212796717565	1	"araD; D-arabinonate dehydratase [EC:4.2.1.5]"
"ko:K16705"	0.537622017901527	3	0	0.310396216757717	0.7562596707603	1	"tuaE; teichuronic acid biosynthesis protein TuaE"
"ko:K03408"	0.538328171234021	3	2	0.310803914574321	0.755949693576193	1	"cheW; purine-binding chemotaxis protein CheW"
"ko:K02502"	0.539670519678127	3	2	0.311578919809872	0.755360556808114	1	"hisZ; ATP phosphoribosyltransferase regulatory subunit"
"ko:K01224"	0.629119637912214	4	2	0.314559818956107	0.753095891275498	1	"E3.2.1.89; arabinogalactan endo-1,4-beta-galactosidase [EC:3.2.1.89]"
"ko:K02890"	0.631868675820136	4	0	0.315934337910068	0.75205234787863	1	"RP-L22, MRPL22, rplV; large subunit ribosomal protein L22"
"ko:K14982"	0.547903621349366	3	0	0.316332303276027	0.751750294580851	1	"ciaH; two-component system, OmpR family, sensor histidine kinase CiaH [EC:2.7.13.3]"
"ko:K06162"	0.561080719237073	3	0	0.323940104288633	0.745983380833374	1	"phnM; alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase [EC:3.6.1.63]"
"ko:K20461"	0.570122455469553	3	1	0.329160353136397	0.742034488254664	1	"nukG, mcdG, sboG; lantibiotic transport system permease protein"
"ko:K11529"	0.578373087915793	3	2	0.333923858000218	0.738437016043856	1	"gck, gckA, GLYCTK; glycerate 2-kinase [EC:2.7.1.165]"
"ko:K03654"	0.587375099515586	3	0	0.339121171820607	0.734518449666267	1	"recQ; ATP-dependent DNA helicase RecQ [EC:5.6.2.4]"
"ko:K09017"	0.678342177114453	4	1	0.339171088557226	0.734480847752462	1	"rutR; TetR/AcrR family transcriptional regulator"
"ko:K21498"	0.598133200269686	3	0	0.345332364186956	0.729844518389186	1	"higA-1; antitoxin HigA-1"
"ko:K02773"	0.613221249410283	3	0	0.354043453419825	0.723306318417518	1	"gatA, sgcA; galactitol PTS system EIIA component [EC:2.7.1.200]"
"ko:K09808"	0.622864278561226	3	1	0.359610858895926	0.719138161912993	1	"lolC_E; lipoprotein-releasing system permease protein"
"ko:K06206"	0.629540696115632	3	0	0.363465490368185	0.716257187460632	1	"sfsA; sugar fermentation stimulation protein A"
"ko:K07150"	0.727918572213516	4	3	0.363959286106758	0.71588841226411	1	"K07150; uncharacterized protein"
"ko:K20391"	0.631865838054619	3	0	0.364807911692563	0.715254798856878	1	"plcR; HTH-type transcriptional regulator, pleiotropic regulator of extracellular virulence genes"
"ko:K07075"	0.733867329593025	4	1	0.366933664796513	0.713668499414547	1	"K07075; uncharacterized protein"
"ko:K00041"	0.7361954325636	4	3	0.3680977162818	0.712800373674664	1	"uxaB; tagaturonate reductase [EC:1.1.1.58]"
"ko:K12972"	0.63962728263605	3	2	0.369288983810952	0.711912335818532	1	"ghrA; glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81]"
"ko:K02965"	0.739962788099583	4	0	0.369981394049792	0.711396353677584	1	"RP-S19, rpsS; small subunit ribosomal protein S19"
"ko:K15923"	0.656956951592318	3	1	0.379294272847821	0.704469352099388	1	"AXY8, FUC95A, afcA; alpha-L-fucosidase 2 [EC:3.2.1.51]"
"ko:K06223"	0.766105587618747	4	0	0.383052793809373	0.701680620044997	1	"dam; DNA adenine methylase [EC:2.1.1.72]"
"ko:K02405"	0.667777087926287	3	2	0.385541281472906	0.699836427599456	1	"fliA, whiG; RNA polymerase sigma factor FliA"
"ko:K08302"	0.685340562123123	3	1	0.395681558028355	0.692339962063729	1	"gatY-kbaY; tagatose 1,6-diphosphate aldolase GatY/KbaY [EC:4.1.2.40]"
"ko:K04107"	0.687250225262959	3	2	0.3967841025562	0.691526674811165	1	"hcrC, hbaB; 4-hydroxybenzoyl-CoA reductase subunit gamma [EC:1.1.7.1]"
"ko:K02444"	0.692078527469955	3	2	0.399571724135138	0.689471986216208	1	"glpR; DeoR family transcriptional regulator, glycerol-3-phosphate regulon repressor"
"ko:K07130"	0.697351599241896	3	0	0.402616133542125	0.687230639089931	1	"kynB; arylformamidase [EC:3.5.1.9]"
"ko:K00001"	0.80580034996043	4	0	0.402900174980215	0.687021662608747	1	"E1.1.1.1, adh; alcohol dehydrogenase [EC:1.1.1.1]"
"ko:K13531"	0.700840164196988	3	0	0.404630257458032	0.685749314051378	1	"adaB; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]"
"ko:K09384"	0.809706184552385	4	2	0.404853092276193	0.68558550007311	1	"K09384; uncharacterized protein"
"ko:K07112"	0.702987522495589	3	2	0.405870035349776	0.684838095951021	1	"K07112; uncharacterized protein"
"ko:K02334"	0.724245641060969	3	0	0.418143415825963	0.675842263639842	1	"dpo; DNA polymerase bacteriophage-type [EC:2.7.7.7]"
"ko:K00929"	0.861047320446814	4	2	0.430523660223407	0.666814759401796	1	"buk; butyrate kinase [EC:2.7.2.7]"
"ko:K02074"	0.752073367503792	3	1	0.434209761178663	0.664136125440873	1	"ABC.ZM.A; zinc/manganese transport system ATP-binding protein"
"ko:K02904"	0.88076515748483	4	0	0.440382578742415	0.659660040432783	1	"RP-L29, rpmC; large subunit ribosomal protein L29"
"ko:K21472"	0.76758563414545	3	2	0.443165772499965	0.65764583401919	1	"lytH; peptidoglycan LD-endopeptidase LytH [EC:3.4.-.-]"
"ko:K07089"	0.778143110900326	3	0	0.449261134546356	0.653243290941357	1	"K07089; uncharacterized protein"
"ko:K00004"	0.781514228033893	3	0	0.451207449930891	0.651840040763907	1	"BDH, butB; (R,R)-butanediol dehydrogenase / meso-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.4 1.1.1.- 1.1.1.303]"
"ko:K07126"	0.91980625590968	4	2	0.45990312795484	0.645585754922803	1	"K07126; uncharacterized protein"
"ko:K06397"	0.810450175055611	3	2	0.467913626733136	0.639846358302474	1	"spoIIIAH; stage III sporulation protein AH"
"ko:K00433"	0.821044939871944	3	0	0.474030517051847	0.635478145580104	1	"cpo; non-heme chloroperoxidase [EC:1.11.1.10]"
"ko:K19055"	0.954983788508787	4	0	0.477491894254393	0.633011891472133	1	"prdX, proX; Ala-tRNA(Pro) deacylase [EC:3.1.1.-]"
"ko:K00013"	0.830395878028312	3	2	0.479429283713602	0.63163326500966	1	"hisD; histidinol dehydrogenase [EC:1.1.1.23]"
"ko:K06906"	0.833952681383625	3	1	0.481482805088246	0.630173397667361	1	"K06906; uncharacterized protein"
"ko:K07114"	0.839452579829468	3	2	0.484658172936469	0.627918841211593	1	"yfbK; Ca-activated chloride channel homolog"
"ko:K03436"	0.972968037290655	4	0	0.486484018645328	0.626624033526404	1	"fruR2, fruR; DeoR family transcriptional regulator, fructose operon transcriptional repressor"
"ko:K01119"	0.855180408195512	3	0	0.493738638877373	0.621490773381297	1	"cpdB; 2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6]"
"ko:K02886"	0.991625691858626	4	0	0.495812845929313	0.620026460760785	1	"RP-L2, MRPL2, rplB; large subunit ribosomal protein L2"
"ko:K10710"	0.998215011973538	4	0	0.499107505986769	0.61770365000022	1	"frlD; fructoselysine 6-kinase [EC:2.7.1.218]"
"ko:K07004"	1.01042269704433	4	0	0.505211348522165	0.613410400360591	1	"K07004; uncharacterized protein"
"ko:K15532"	0.88176932446207	3	2	0.50908975684133	0.610689311320093	1	"yteR, yesR; unsaturated rhamnogalacturonyl hydrolase [EC:3.2.1.172]"
"ko:K17240"	0.886624068470785	3	1	0.511892644601609	0.608726146252949	1	"inoK; inositol-phosphate transport system ATP-binding protein"
"ko:K06075"	0.89041773832473	3	0	0.514082920913001	0.607194017710341	1	"slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin"
"ko:K19084"	0.904581069943373	3	2	0.522260124235646	0.601489229004436	1	"braE, bceB; bacitracin transport system permease protein"
"ko:K03426"	1.05296243020548	4	0	0.526481215102742	0.598553900412327	1	"E3.6.1.22, NUDT12, nudC; NAD+ diphosphatase [EC:3.6.1.22]"
"ko:K01613"	0.920108319133959	3	1	0.531224785735605	0.595263019201388	1	"psd, PISD; phosphatidylserine decarboxylase [EC:4.1.1.65]"
"ko:K19354"	0.929857881559055	3	1	0.536853698226216	0.591368676121248	1	"waaH; heptose III glucuronosyltransferase [EC:2.4.1.-]"
"ko:K19309"	0.933624238973096	3	0	0.539028205693077	0.589867392544038	1	"bcrA; bacitracin transport system ATP-binding protein"
"ko:K02878"	1.07955030458869	4	0	0.539775152294343	0.589352104917162	1	"RP-L16, MRPL16, rplP; large subunit ribosomal protein L16"
"ko:K07645"	0.935560827200065	3	2	0.540146295427226	0.589096145823134	1	"qseC; two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]"
"ko:K12267"	1.0829054017587	4	1	0.541452700879347	0.588195590801926	1	"msrAB; peptide methionine sulfoxide reductase msrA/msrB [EC:1.8.4.11 1.8.4.12]"
"ko:K08282"	1.08737460531826	4	3	0.543687302659132	0.586656671474383	1	"E2.7.11.1; non-specific serine/threonine protein kinase [EC:2.7.11.1]"
"ko:K01728"	0.946254561878496	3	2	0.546320326022461	0.584845766657473	1	"pel; pectate lyase [EC:4.2.2.2]"
"ko:K03457"	0.94938218882377	3	0	0.54812606228124	0.583605346265078	1	"TC.NCS1; nucleobase:cation symporter-1, NCS1 family"
"ko:K02099"	1.10495339386364	4	1	0.552476696931818	0.580621795794315	1	"araC; AraC family transcriptional regulator, arabinose operon regulatory protein"
"ko:K00525"	0.964977874115815	3	1	0.557130235382798	0.577438450996674	1	"E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]"
"ko:K09815"	0.967887706361552	3	1	0.558810227813172	0.576291241505269	1	"znuA; zinc transport system substrate-binding protein"
"ko:K17237"	0.983174483516636	3	0	0.567636052718701	0.570282121292504	1	"inoE; inositol-phosphate transport system substrate-binding protein"
"ko:K14445"	1.15620669759276	4	1	0.578103348796382	0.563194346281187	1	"SLC13A2_3_5; solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2/3/5"
"ko:K10026"	1.01643474258042	3	0	0.586838872242493	0.557311927020571	1	"queE; 7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]"
"ko:K02950"	1.02347749983437	3	1	0.590905010038897	0.554584068926389	1	"RP-S12, MRPS12, rpsL; small subunit ribosomal protein S12"
"ko:K22227"	1.19816416239801	4	0	0.599082081199004	0.54911815016105	1	"ahbD; AdoMet-dependent heme synthase [EC:1.3.98.6]"
"ko:K02847"	1.06196566801501	3	0	0.613126164298608	0.539792921189649	1	"waaL, rfaL; O-antigen ligase [EC:2.4.1.-]"
"ko:K07497"	1.22671028700845	4	1	0.613355143504223	0.539641538985757	1	"K07497; putative transposase"
"ko:K02478"	1.07867616138239	3	1	0.622773972142555	0.533433064591007	1	"K02478; two-component system, LytTR family, sensor kinase [EC:2.7.13.3]"
"ko:K01644"	1.25437396919508	4	0	0.62718698459754	0.530536673802182	1	"citE; citrate lyase subunit beta / citryl-CoA lyase [EC:4.1.3.34]"
"ko:K02035"	1.09478425382251	3	2	0.63207398364899	0.527338534419913	1	"ABC.PE.S; peptide/nickel transport system substrate-binding protein"
"ko:K00290"	1.09838959407783	3	0	0.634155527815919	0.525979327478362	1	"LYS1; saccharopine dehydrogenase (NAD+, L-lysine forming) [EC:1.5.1.7]"
"ko:K02892"	1.27776281267815	4	1	0.638881406339074	0.522900084782367	1	"RP-L23, MRPL23, rplW; large subunit ribosomal protein L23"
"ko:K08322"	1.10941132671868	3	2	0.640518928123048	0.521835287515811	1	"rspB; L-gulonate 5-dehydrogenase [EC:1.1.1.380]"
"ko:K01914"	1.28144209450684	4	3	0.640721047253422	0.521703937066094	1	"asnA; aspartate--ammonia ligase [EC:6.3.1.1]"
"ko:K22299"	1.11027803715147	3	0	0.641019323624729	0.52151012832055	1	"rghR; HTH-type transcriptional regulator, competence development regulator"
"ko:K07491"	1.29555379568422	4	0	0.64777689784211	0.517129259549549	1	"rayT; REP-associated tyrosine transposase"
"ko:K03816"	1.31884994168058	4	1	0.659424970840289	0.509622911441713	1	"xpt; xanthine phosphoribosyltransferase [EC:2.4.2.22]"
"ko:K06413"	1.35841851324026	4	1	0.679209256620129	0.497005282982054	1	"spoVK; stage V sporulation protein K"
"ko:K07667"	1.19940224624789	3	1	0.692475209737862	0.488638948808519	1	"kdpE; two-component system, OmpR family, KDP operon response regulator KdpE"
"ko:K02051"	1.20079779236168	3	2	0.693280928662324	0.488133269052019	1	"ABC.SN.S; NitT/TauT family transport system substrate-binding protein"
"ko:K19115"	1.40426187715307	4	1	0.702130938576536	0.482597509593832	1	"csh2; CRISPR-associated protein Csh2"
